,PCA1,PCA2,Label
103,-3.322468703408611,-0.5414314058606872,3.0
104,1.0500676570194236,-2.5311131906439086,1.0
105,2.166769767534883,-2.712171220806495,1.0
106,1.5983124511149385,0.2179081544559515,1.0
107,-3.428822733510925,0.6631634178855857,0.0
108,-1.1658030344291432,0.26071628338654385,3.0
109,4.140312944330523,0.7842515281843434,2.0
110,1.7888073694976416,-2.4931801755483622,1.0
111,-2.8079003458146197,1.361131848660961,0.0
112,-2.09053310070192,-0.884192208374849,3.0
113,3.3762486740068294,1.3102098281677497,2.0
114,1.4264046554552046,0.5715145631385076,2.0
115,2.168355290263267,-2.3931791019386863,1.0
116,1.4705632338264056,0.5709817899212835,2.0
117,3.2101374641742337,-0.6983322233270162,1.0
118,0.28138284402996966,-2.0697242541527743,1.0
119,-1.3944131003054694,1.1744242850579518,0.0
120,0.5699066094884193,-2.3542192396123847,1.0
121,-2.5687089379538066,-1.464183633410577,3.0
122,0.2343729255498705,-1.7532124215122504,1.0
123,2.5280535103820325,0.551238363886441,2.0
124,3.1097830096983525,1.5384540532327617,2.0
125,-2.2791233475049935,-1.0506444524441696,3.0
126,-1.6854697604257745,1.9636624015363051,0.0
127,1.5940075189220886,-0.44691677044574735,1.0
128,-2.832024929997056,2.336128382739274,0.0
129,-3.8197607014837454,0.029956277279788168,3.0
130,-1.856653166397885,1.9032170828447086,0.0
131,-1.7577964154358505,-2.00213118828629,3.0
132,3.130530488875421,-1.207112713634414,1.0
133,3.4041865915013885,1.179631754392121,2.0
134,-1.8452043609584348,0.9410977206821016,0.0
135,-1.2373788961775873,1.2949022368403944,0.0
136,-2.0002805052665913,-0.8737846704524793,3.0
137,-3.54507635511989,4.7890700321410025,0.0
138,-1.629333617816601,-0.4556951532956491,3.0
139,-1.9059468262736297,-2.251847268497292,3.0
140,-1.4178401940286935,-0.7642177149568592,3.0
141,4.903560870307283,3.8715994863031997,2.0
142,-0.9258349981931436,-1.3703761098150802,3.0
143,0.678205832865227,-3.2377725612113544,1.0
144,0.252955566344741,-2.055482310988052,1.0
145,-2.7679050142219555,-1.1784966732513518,3.0
146,-0.295445252768088,-1.105256879681563,3.0
147,3.360537661026384,1.7469610365152342,2.0
148,3.5276422602829616,-0.07291758946139493,2.0
149,-2.3607214352923562,1.5911304037391134,0.0
150,-4.069704276878149,0.6929594564857714,0.0
151,-2.0014505711301913,3.6784992573633626,0.0
152,1.4993236717071563,0.5382143231377028,2.0
153,-3.3395409124307553,3.811126124245135,0.0
154,3.417496184286038,-0.09491541609162589,2.0
155,0.6877571643588006,-2.674102444393393,1.0
156,3.299428842862137,0.33908996210518383,2.0
157,-2.287512272867836,0.28081195484489013,3.0
158,2.2935455631937565,-0.40235944146460817,1.0
159,0.03586241530172696,1.97845593969641,0.0
160,1.2830241939626281,-2.0854959770112687,1.0
161,-2.3377327190799124,-2.4709378067173318,3.0
162,4.677937827759637,1.2637092974999347,2.0
163,0.07822905108322818,-3.6200210457726163,1.0
164,-2.5182070847987226,-1.9980047746351564,3.0
165,-1.5180213993768792,-1.1690577711559045,3.0
166,2.1157560432316784,-2.4360813394759298,1.0
167,-1.4000173800819433,2.4100036153236677,0.0
168,3.1981219904320586,0.004902334655591227,2.0
169,-1.6341308761280247,-2.121199923253465,3.0
170,-2.2029365105925582,-2.2008320518990767,3.0
171,-2.8317057559680943,-0.6529875516573265,3.0
172,-0.654023752829444,-2.1703969747347767,3.0
173,-0.0036041986211703962,-3.0967186896400647,1.0
174,-2.7956421330880348,0.3975586622538686,3.0
175,3.8012400576117753,3.1856122042729904,2.0
176,-1.167589446505097,1.1612351700783596,0.0
177,-2.2600811707589243,0.5549527475880287,0.0
178,3.658457657205015,0.16877293847845995,2.0
179,0.27621685237201177,-0.3380804921156264,1.0
180,3.231726348097539,0.36257971916381937,2.0
181,-2.8982444364210704,-0.41842393447165827,3.0
182,3.446208397565985,2.8389607771656515,2.0
183,0.6711809408983062,-3.1779529363999104,1.0
184,-1.7874741119625712,0.8194909898561606,0.0
185,0.7110782626028611,-3.307210428523024,1.0
186,1.6847572065371847,-0.05291243311521192,1.0
187,-2.627214646458276,0.9922461159108471,0.0
188,1.802300882426194,-0.49769434337547674,1.0
189,1.4243406391449518,0.2007704001859052,1.0
190,-0.827991014510412,-1.6283399321979029,3.0
191,-1.8286645054007549,-2.745125759968578,3.0
192,-2.242290733454813,1.74459170862956,0.0
193,-0.4003140171015585,-0.4465904115081318,3.0
194,-3.295890277800532,-2.501270433608966,3.0
195,-3.2390403601717837,-2.465081575619375,3.0
196,-1.0796400613811927,3.1322744321555414,0.0
197,2.6125190788206365,1.1586319040233068,2.0
198,0.0010854809657418216,-1.5509089874732374,1.0
199,-3.2882875709071095,-2.378161905761594,3.0
200,-2.6619191394766757,-1.4553788486854164,3.0
201,-3.094367663935748,2.5334325300115643,0.0
202,-1.2920535773656647,3.1170622659672715,0.0
203,3.2643335722802407,7.55531109194457,2.0
204,2.7268485527661563,-0.06977642328451346,2.0
205,-2.652433385962032,1.6592404144032313,0.0
206,-1.867830332648949,2.5595023382401614,0.0
207,-2.0112957894260313,-1.470220772999863,3.0
208,0.1837649151466547,-2.1249646747783655,1.0
209,-0.5780533212731377,3.1031328294340845,0.0
210,-3.097221993446224,0.8182378745874089,0.0
211,-0.06540683030253297,-3.052736073401627,1.0
212,-3.087376159148554,-2.4612579702055686,3.0
213,-1.3153930955961286,2.3484934194440954,0.0
214,-0.47005167432810663,-0.3435988835806873,3.0
215,1.079021094446029,-0.739272204715736,1.0
216,0.6758117723087115,-3.2124559671631605,1.0
217,1.1143690411179794,-0.7117284798542403,1.0
218,-1.4044841497019116,-0.5659837505959295,3.0
219,-3.080052430384389,1.2898960115774625,0.0
220,-1.7109888527999892,-2.876761062836578,3.0
221,0.5653892563826486,-0.3332800604356341,1.0
222,-3.5352370720785804,0.8787192778309817,0.0
223,-2.056479177804399,-0.7358017454193915,3.0
224,-1.0800101486749651,0.18880151221293345,3.0
225,3.05415794540426,2.5468867653875753,2.0
226,-2.7288750499782983,1.531964653721563,0.0
227,1.6312355056254932,-2.3976079485666895,1.0
228,1.0815347289414348,-3.2411364392587942,1.0
229,3.156708816394348,0.31714559313902857,2.0
230,2.203946793792073,-0.7757741824623469,1.0
231,-1.7960906820898719,0.8361190021267682,0.0
232,-4.153399024167927,0.5763621563003899,0.0
233,-2.074155341491203,2.894479027314527,0.0
234,0.31616496535278227,-0.41383537740976717,1.0
235,-2.0167669174512186,-1.3333931785457571,3.0
236,3.6524130201219673,3.7301882553681573,2.0
237,1.0657516278631314,-0.7302294672401337,1.0
238,1.9561397030828702,-2.512910986206813,1.0
239,-0.9598899074469394,3.3905821239150926,0.0
240,-1.5816780018442549,-2.2884484513056256,3.0
241,0.26375037818463853,-2.119359620359572,1.0
242,3.1359072415167972,3.8385945376218684,2.0
243,-0.5303765904122735,-2.955256226825134,1.0
244,3.2881632542337202,-0.11482964167488398,2.0
245,4.815894451915062,3.7300264483678176,2.0
246,3.541833293731209,2.659144685895905,2.0
247,0.18117894149900937,1.120143559795088,0.0
248,0.998738701227665,-2.682571913764049,1.0
249,2.0435647869332647,-2.2265702322647773,1.0
250,3.4120841848509462,-0.03573264970389137,2.0
251,0.1933149374785197,-3.5812330377459607,1.0
252,-0.7188680743126575,-1.6586823190531348,3.0
253,3.474393345346276,2.936785809385596,2.0
254,2.4370676527625705,-0.4131962902729644,1.0
255,-1.8909757217275611,2.9829289254640456,0.0
256,4.402947332822168,3.2653695517104966,2.0
257,-0.7036175619449776,-0.5997036975127125,3.0
258,-0.5873483522268507,3.2748832237552428,0.0
259,3.4581418894413094,0.4120465798017016,2.0
260,3.9624099288113452,0.3873999360119423,2.0
261,-2.157294004677654,-2.4868032743834214,3.0
262,2.179506475396454,-2.4479298776033627,1.0
263,3.8191760863944335,3.973327875625618,2.0
264,0.39404508038065494,-2.360442300239142,1.0
265,2.6029484228867554,-2.215320006948546,1.0
266,4.532101820143498,1.1695251901978818,2.0
267,3.0584638488454683,3.5673539110237567,2.0
268,4.533185464320056,2.0230737670475114,2.0
269,1.0367516068296918,-0.7692542715599521,1.0
270,-2.154385518760271,1.6875403297905485,0.0
271,-2.252214449050346,-2.5008026561427417,3.0
272,-1.7839995669175834,0.7860973536173129,0.0
273,3.5480947689903575,-0.5624168217544984,2.0
274,-1.9613253693411115,-1.3019874676808596,3.0
275,-0.26597180142389865,-2.8531044704615955,1.0
276,0.08006997888778278,-1.596401757059327,1.0
277,-2.5077880078773394,-1.4654186935924691,3.0
278,0.010623496162195848,2.2492703985158684,0.0
279,4.881757757595963,3.618280231678055,2.0
280,-2.707595296637353,2.0223650355821863,0.0
281,-2.7805308793163155,2.6333381197101775,0.0
282,-2.2821152076494386,-1.1232445338930148,3.0
283,-2.5112541618007658,1.7030152924840436,0.0
284,-1.773864261245154,-2.0401694331098894,3.0
285,0.709512913699177,-3.20070152358157,1.0
286,-2.049083558797214,3.024637918544319,0.0
287,3.013106386898734,0.016169149857184067,2.0
288,1.9693786123866943,-2.7940727230058306,1.0
289,-2.139745495265471,2.78514133196539,0.0
290,-2.4806240247847553,-1.1368350924973745,3.0
291,1.0898580319054996,-0.7859662296795094,1.0
292,-2.362657262090868,0.4054930529207911,3.0
293,4.473347869046615,1.2847512387796804,2.0
294,3.112692734665504,0.07765831570801207,2.0
295,4.661970151839444,1.251830036988787,2.0
296,1.8513051085996814,0.46999664617342746,2.0
297,-0.9229319428113401,-1.2086025572564296,3.0
298,4.552586959520101,0.8410618362122204,2.0
299,-1.2247518766063794,-0.42526988789578163,3.0
300,1.9697924051175284,-2.480204698455894,1.0
301,-2.7685489589872283,-0.6070184433643011,3.0
302,-2.8562277518179067,1.0218576121791687,0.0
303,-3.158658132014806,1.0543119497152416,0.0
304,-3.2572333817832266,-0.8239532153807725,3.0
305,-2.796086070508083,1.8397483890679378,0.0
306,-2.528341180204334,4.225642215289771,0.0
307,-1.4429809137258196,2.4797287033810296,0.0
308,0.14817278752768595,-2.332979161630869,1.0
309,1.6543895026637652,-1.2269797340712285,1.0
310,-2.87419918059119,-0.6002103158063369,3.0
311,1.715326684025394,-2.6870644988324837,1.0
312,-3.1672490408507055,3.0862638507744085,0.0
313,0.5203310227170308,-1.3443611470795154,1.0
314,3.5786027627571713,-1.1088605103776188,1.0
315,2.5005741007914946,1.0882631437383845,2.0
316,1.2238871010928383,-0.8130787382181945,1.0
317,-2.6765554987364952,1.9889508147538562,0.0
318,-3.2918173602401897,-0.7096522389757074,3.0
319,-1.8013884973618828,2.0913319960503887,0.0
320,2.2367759525182414,-0.14194440248612086,1.0
321,-2.0697979282245593,-0.6807685726408625,3.0
322,-0.6044424284372553,-0.8988254013369482,3.0
323,3.026587320426209,0.027151328962248276,2.0
324,2.4118263333756262,0.06419745420525326,2.0
325,-0.3920584279212737,-1.155417840742135,3.0
326,-2.029546312919993,3.6003704567830868,0.0
327,-2.677238572338333,2.0026766732031804,0.0
328,-2.0703482302392398,2.8607439513495208,0.0
329,-1.9244062905430503,-0.6087353864730424,3.0
330,-2.642600616526248,3.945433568115867,0.0
331,-2.0183008695354694,2.8850308218429097,0.0
332,-2.2252662886685846,-1.204097502227555,3.0
333,1.9163720162933968,-2.0885717272129396,1.0
334,-2.0007248538872577,3.718250395539719,0.0
335,-2.4509868348251955,-0.9857862243767209,3.0
336,0.6740908167949189,-3.121748613777626,1.0
337,1.5029772383714006,-1.460824879956425,1.0
338,1.9789943390397529,0.4766773221076052,2.0
339,-2.596792841714129,1.0892889804925516,0.0
340,-2.3753698251798627,3.015791940869237,0.0
341,3.3232187668556192,2.8235512331532564,2.0
342,0.5952005623947519,-2.544052316955491,1.0
343,-1.8547194002170464,-1.5143226513837214,3.0
344,-1.484778717131253,4.616942251792255,0.0
345,3.051358905109778,1.371199845219107,2.0
346,-2.443836332442237,1.5467174046822874,0.0
347,-2.3527686121521185,-0.9747920242168537,3.0
348,0.3556528900165774,-2.038255820000436,1.0
349,3.8474712136093228,3.3159178949672485,2.0
350,2.9677884161288914,3.6246545536731474,2.0
351,3.4080460948284492,-0.10932108487993802,2.0
352,1.9619055419626081,-2.417420281510838,1.0
353,-1.823373680414254,-2.4286377757924793,3.0
354,-1.793122052741031,-0.23725158143775293,3.0
355,-1.8070660007324066,-1.342950188702654,3.0
356,-0.6120034286360709,-1.2237300820287214,3.0
357,0.0009354101751503495,-1.5343024246526418,1.0
358,1.5469254756747872,-1.07652847494594,1.0
359,-2.359201606938118,-0.4735831468163565,3.0
360,3.249160890344946,1.6046562844857384,2.0
361,4.488719637108474,1.832586447166381,2.0
362,-2.0400889834753686,2.8277558370178877,0.0
363,1.0907838571821629,-1.8339040576060677,1.0
364,3.2658776487954926,7.5967121822760495,2.0
365,-1.705555860902436,1.5165907764643523,0.0
366,1.6296921904567256,-1.0219963897511783,1.0
367,1.8727848035609413,0.6009512933740854,2.0
368,3.519126957706335,2.713286355943749,2.0
369,-0.48158410536180307,-1.3076152414591113,3.0
370,-2.696829412854596,-1.4843003354107827,3.0
371,3.209817443375989,0.053069270754578915,2.0
372,-2.312912479765529,0.6539989229997564,0.0
373,-0.9497941241034915,1.6655909670027147,0.0
374,0.22491253223600247,-2.119266603878249,1.0
375,-1.6355699651874094,-0.5044705632427726,3.0
376,3.2136109718456916,3.8265937914562707,2.0
377,-2.7137794843441556,1.116104073312895,0.0
378,-2.1523396629656464,2.1708465871764466,0.0
379,-1.3520918190338813,2.419106029411364,0.0
380,-2.323376692485513,-0.4071940226164575,3.0
381,2.618891989508873,1.0414329721964217,2.0
382,3.4452547048153876,-0.06996220481247,2.0
383,-4.054267496320008,0.5862783399109442,0.0
384,-3.4788248428370996,1.0161657322109756,0.0
385,-2.2516527215848687,-1.0507311508028643,3.0
386,1.4584709863555128,0.13845878858474583,1.0
387,-0.38089495513896415,-0.46188436360830165,3.0
388,1.1033404688910864,-0.3322627454347118,1.0
389,0.7452148175472204,-3.223584256763353,1.0
390,-2.305466763089867,-2.6306905473573416,3.0
391,3.794163934180636,0.12414439290067004,2.0
392,1.9200778302853678,-1.5168824676938517,1.0
393,1.118935046657792,-2.7684049659233754,1.0
394,2.543162633706932,1.0333025437767989,2.0
395,-2.7230021089073584,0.49456897628933866,3.0
396,-1.6013946784362052,1.7561248022452407,0.0
397,0.33462991350810395,-2.129274412401495,1.0
398,0.04117597108010024,-2.2076480389718887,1.0
399,-2.5312966156646066,1.5636794191249908,0.0
400,3.8055792506449566,-1.3703425634942041,1.0
401,2.9262298083395386,2.4491468978670334,2.0
402,2.7437020938371557,0.13011983675393904,2.0
403,-1.181255628351033,0.13580321919519714,3.0
404,1.2864846942567258,-1.7896063634897452,1.0
405,3.180150600570706,0.07345048588652565,2.0
406,0.9007146926262023,-2.7943465576357283,1.0
407,0.38191802756008,-0.4674845343431215,1.0
408,3.8238046783599815,3.2429372737306186,2.0
409,-0.848028771601385,-1.8023024563553773,3.0
410,1.4809377645934703,-2.5740213157240737,1.0
411,2.1699828145340834,-0.09848485657186533,1.0
412,0.04735853041012055,1.3504330195377527,0.0
413,0.5416114565254757,-3.4862677051872217,1.0
414,3.7138195252259085,0.5721752157748888,2.0
415,-2.457673408515082,0.44451835425526137,3.0
416,3.7407851165285084,1.4598691307283649,2.0
417,2.2172849812158004,-2.411237437719719,1.0
418,4.141900481683552,1.970192791102716,2.0
419,3.4276820879148584,-1.2472720478294694,1.0
420,-3.5617528810113943,3.781976708051169,0.0
421,-3.6940841441685515,1.5133736580633708,0.0
422,1.0957243810968949,-2.6442497332840436,1.0
423,2.4067172287514933,-0.5345362802866843,1.0
424,0.5514855735064698,-0.3768666631211897,1.0
425,-2.289832229750659,-0.26744406474596355,3.0
426,2.8457646803398315,1.8103580556279988,2.0
427,3.3345665794469936,-0.14689418037361954,2.0
428,-1.0307571548348216,-1.8091323767711645,3.0
429,-1.7510168083245365,0.8364187654419893,0.0
430,-3.4056641548853257,1.0514095848505791,0.0
431,-0.046768911171566216,-3.1390786222138027,1.0
432,-2.014809608123228,-2.108435975660698,3.0
433,-1.425437518424859,-1.7499416097143485,3.0
434,-2.2315638715799477,2.1362101425457354,0.0
435,-2.991692544500452,1.7450971751911086,0.0
436,1.3426704631316264,-2.8775538330997485,1.0
437,-2.2371438574040554,-1.1966747299991438,3.0
438,3.680671235231884,-0.9541067922730108,1.0
439,3.301181395528978,1.118643564394489,2.0
440,-2.5476120492032592,3.7728480652027976,0.0
441,2.091313504011252,-2.461619941464213,1.0
442,0.8005683044487971,-1.5456014305445689,1.0
443,-1.3707627569676588,2.5334543348452865,0.0
444,-2.5076164428875103,3.153005220722737,0.0
445,-1.408398439813859,-2.6646342751145746,3.0
446,-2.3475073984474886,-1.0086609987563155,3.0
447,0.2593492615566058,-1.9781951555073658,1.0
448,-0.9063025597817227,-1.3401972762637648,3.0
449,-1.0628433614712314,-0.9751780490848799,3.0
450,4.672260693141944,1.2355997436739228,2.0
451,-1.4854635208691358,-0.7783319352368155,3.0
452,3.3921006129307805,-0.11768676073435527,2.0
453,-1.8366621982205666,-0.23675991930867007,3.0
454,1.368231691611474,-2.1734892639585186,1.0
455,-3.285103100104827,-0.7562611853258803,3.0
456,1.472317726902526,-2.5038852341568094,1.0
457,-1.7246468791503724,-0.41897840305093914,3.0
458,-2.6998787365211574,-1.2309334233783955,3.0
459,-2.4760364600140337,4.404969511161122,0.0
460,2.3786244127963627,-1.6429425570065563,1.0
461,-1.9824959525182901,3.1298199794506107,0.0
462,-2.759948602741002,-1.317045178573586,3.0
463,-3.0181984367375225,2.5466077736284443,0.0
464,3.4388895544646636,-0.11569450870184143,2.0
465,3.6078307533759344,2.8732955154486617,2.0
466,-4.112327849141115,0.418104724512827,0.0
467,-1.21820523453867,0.23451452667963055,3.0
468,4.532291354516606,3.5987298049458896,2.0
469,-1.0322691034645592,3.7918484294151074,0.0
470,-1.8358592551154969,2.1224565123559977,0.0
471,-2.119388540344793,-0.51631043186996,3.0
472,-0.5943669670057511,-2.058455935947291,3.0
473,-1.8894322239645784,-0.9219704586211678,3.0
474,3.2340353205963255,1.7165876585482815,2.0
475,-1.808561721429269,1.9876710900805192,0.0
476,-2.4685269882600123,-2.016395447428405,3.0
477,-0.5673375265941617,-2.2544019478380055,3.0
478,-2.990576935930905,1.9267443158796949,0.0
479,4.859105015771691,3.7278208347986728,2.0
480,-1.8003911086244748,-0.3696146911490247,3.0
481,2.3539780768976843,-2.777635722608955,1.0
482,-2.6262459936680282,-0.6893900211925305,3.0
483,-3.189224723574574,-0.8179607710085373,3.0
484,-2.0876679833043497,3.814136681396357,0.0
485,0.8927158531236427,-1.2133023762360557,1.0
486,-2.646124008627445,-1.769734825877186,3.0
487,2.725919185811451,-1.1741551787192492,1.0
488,4.607638103186205,3.8294528677806565,2.0
489,-2.818229406215622,1.883258145458913,0.0
490,-1.965772087584943,-1.610014783675521,3.0
491,4.4217025821836815,1.6153685524108992,2.0
492,2.3975794994680877,-1.1111099612548145,1.0
493,-1.9794730142536496,2.977913874723458,0.0
494,-0.8913201135294951,-0.9463125593859206,3.0
495,3.122044924314191,1.6945134566079263,2.0
496,-3.579588991369039,1.2337513503584605,0.0
497,-1.2628197159766577,0.029220838718489343,3.0
498,3.291419882672749,-0.897595080681292,1.0
499,2.143674897251562,-2.465068283607252,1.0
500,2.813845303782734,-2.1413023694308935,1.0
501,1.8501675137517541,-1.1768658973674515,1.0
502,-2.3248508765793776,0.7302261667907717,0.0
503,0.01978975049127229,2.301204773066809,0.0
504,-2.93845067952956,1.610339015457748,0.0
505,-1.2101646661985794,3.948104902636848,0.0
506,-4.087586619292521,0.6490347779606577,0.0
507,-0.873397553963498,-1.6842392575135048,3.0
508,4.309910636383753,2.0283084298285794,2.0
509,-0.9887558990446734,3.001778070586016,0.0
510,0.9931206579117637,-0.7464792969513324,1.0
511,-2.0959554857087546,-0.006026785319601907,3.0
512,-3.0757657514601644,-0.5554503753170958,3.0
513,1.4291088791319229,-2.5458078908252477,1.0
514,-3.250658960742437,3.3801898323750486,0.0
515,-3.2681127259990777,-0.4345041154591175,3.0
516,1.8654993854603246,-2.10185114811542,1.0
517,-3.0826225339878874,0.1522492653311665,3.0
518,0.027003251840784233,2.231795856562311,0.0
519,-2.8375746891508036,4.26829755565969,0.0
520,-3.153548271944999,-0.6714112146691334,3.0
521,-3.307972120797497,0.7144226380223885,0.0
522,-1.9428084892769104,0.8240498225055886,0.0
523,-2.203509238034603,-1.3340127946568874,3.0
524,0.041491189586498466,-1.5319423534049281,1.0
525,-1.8965462451498765,-1.2179291780784745,3.0
526,0.018027633173217077,1.3942019145390465,0.0
527,-2.784037418255449,1.3684116124062191,0.0
528,-2.0729272975745223,2.7817847752137013,0.0
529,1.9389226878651769,-1.3563804427786603,1.0
530,0.6708247991044924,-0.17707538172375056,1.0
531,0.17285043288272028,1.152285981431054,0.0
532,-0.7340398200967364,-0.6232718469833262,3.0
533,-1.3394477180603184,-2.700372030834021,3.0
534,-3.233092709821146,-0.8053720165685221,3.0
535,-2.09147068662652,-0.43225391237618443,3.0
536,-2.7560412244741483,-0.603564040040006,3.0
537,-1.7892371022817242,0.8558130191806168,0.0
538,-2.2400451994413055,2.976385132667255,0.0
539,3.641071794913885,0.05540309979516752,2.0
540,-2.003676882003866,-1.565800841135592,3.0
541,-2.3364847227949537,-2.4791772067370514,3.0
542,1.467295419469457,-1.1081289451929406,1.0
543,-3.26339189048088,-0.3125609000047726,3.0
544,-1.8894019083528957,0.8332411167892894,0.0
545,2.502945312898035,0.48751798719073647,2.0
546,5.004622277496095,1.4096807678683037,2.0
547,-3.3017807082275503,3.2027806778912677,0.0
548,1.9651609659868872,-2.2044338911665493,1.0
549,-3.500544437406879,-0.25490174924927445,3.0
550,3.6745724853927157,0.6041430262033358,2.0
551,2.380812313086251,-0.24181126676476122,1.0
552,2.2497836484004017,-2.900870131458566,1.0
553,-1.8103153837234136,-1.5529877982170606,3.0
554,-2.277522341094084,0.36238411429854367,3.0
555,-1.8865070025035906,-0.8045987646608357,3.0
556,-1.3573049057592481,-0.923548529889858,3.0
557,4.064169214255454,2.3325841971816588,2.0
558,-2.524666280616842,-0.9015043616250656,3.0
559,-2.1496237446455995,-0.5575219274700802,3.0
560,1.0895019357616822,-0.7592398181032347,1.0
561,0.5197006082841331,-1.1366620589000682,1.0
562,4.431704845473551,2.004733714724905,2.0
563,1.6130106380027036,0.4449054457668295,2.0
564,-3.403674237474732,3.728641797564872,0.0
565,-2.251880307166551,3.04367875339516,0.0
566,-1.2512889859631702,-0.6303677249282372,3.0
567,-2.3950075715351242,3.2013969136897904,0.0
568,-1.6078715916022572,-1.218713924843871,3.0
569,1.8734696859469917,-2.0176605537910617,1.0
570,-2.151652975413389,-0.7011799703433379,3.0
